$GPGGA,000045.00,2813.3394182,N,11259.4856817,E,1,13,0.9,69.0232,M,-16.713,M,,*44
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,4,1,16,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*63
$BDGSV,4,2,16,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*69
$BDGSV,4,3,16,188,70,352,41,159,18,045,41,169,79,184,41,170,24,147,41*60
$BDGSV,4,4,16,175,35,317,41,178,55,006,41,179,26,160,41,180,33,185,41*6E
$GPGGA,000046.00,2813.3390105,N,11259.4857548,E,1,14,0.8,67.5331,M,-16.713,M,,*45
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,17,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*63
$BDGSV,5,2,17,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*69
$BDGSV,5,3,17,188,70,352,41,159,18,045,41,160,52,026,41,169,79,184,41*66
$BDGSV,5,4,17,170,24,147,41,175,35,317,41,178,55,006,41,179,26,160,41*69
$BDGSV,5,5,17,180,33,185,41,,,,,,,,,,,,*6E
$GPGGA,000047.00,2813.3399246,N,11259.4854806,E,1,14,0.8,69.9789,M,-16.713,M,,*48
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,17,147,70,127,40,150,42,213,41,153,28,132,41,145,23,251,41*62
$BDGSV,5,2,17,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*69
$BDGSV,5,3,17,188,70,352,41,159,18,045,41,160,52,026,41,169,79,184,41*66
$BDGSV,5,4,17,170,24,147,41,175,35,317,41,178,55,006,41,179,26,160,41*69
$BDGSV,5,5,17,180,33,185,41,,,,,,,,,,,,*6E
$GPGGA,000048.00,2813.3399105,N,11259.4854816,E,1,14,0.8,70.3521,M,-16.713,M,,*40
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,17,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*63
$BDGSV,5,2,17,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*69
$BDGSV,5,3,17,188,70,352,41,159,18,045,41,160,52,026,41,169,79,184,41*66
$BDGSV,5,4,17,170,24,147,41,175,35,317,41,178,55,006,41,179,26,160,41*69
$BDGSV,5,5,17,180,33,185,41,,,,,,,,,,,,*6E
$GPGGA,000049.00,2813.3399078,N,11259.4855057,E,1,14,0.8,70.4501,M,-16.713,M,,*43
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,17,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*63
$BDGSV,5,2,17,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*69
$BDGSV,5,3,17,188,70,352,41,159,18,045,41,160,52,026,41,169,79,184,41*66
$BDGSV,5,4,17,170,24,147,41,175,35,317,41,178,55,006,41,179,26,160,41*69
$BDGSV,5,5,17,180,33,185,41,,,,,,,,,,,,*6E
$GPGGA,000050.00,2813.3399146,N,11259.4855193,E,1,14,0.8,70.5540,M,-16.713,M,,*4A
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*66
$BDGSV,5,3,18,148,73,162,41,188,70,352,41,159,18,045,41,160,52,026,41*68
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000051.00,2813.3399131,N,11259.4854898,E,1,14,0.8,70.5369,M,-16.713,M,,*45
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*66
$BDGSV,5,3,18,148,73,162,41,188,70,352,41,159,18,045,41,160,52,026,41*68
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000052.00,2813.3398898,N,11259.4854772,E,1,15,0.8,70.5202,M,-16.713,M,,*4B
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*66
$BDGSV,5,3,18,148,52,342,41,188,70,352,41,159,18,045,41,160,52,026,41*6B
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000053.00,2813.3398889,N,11259.4855039,E,1,15,0.8,70.4823,M,-16.713,M,,*4B
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,40,141,44,126,41,142,45,231,41*67
$BDGSV,5,3,18,148,52,342,41,188,70,352,41,159,18,045,41,160,52,026,41*6B
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000054.00,2813.3398770,N,11259.4855328,E,1,15,0.8,70.5476,M,-16.713,M,,*4B
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*66
$BDGSV,5,3,18,148,52,342,41,188,70,352,41,159,18,045,41,160,52,026,41*6B
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000055.00,2813.3398683,N,11259.4855480,E,1,15,0.8,70.5219,M,-16.713,M,,*4D
$GPGSV,1,1,00,,,,,,,,,,,,,,,,*79
$BDGSV,5,1,18,147,70,127,41,150,42,213,41,153,28,132,41,145,23,251,41*6C
$BDGSV,5,2,18,143,59,185,41,144,31,112,41,141,44,126,41,142,45,231,41*66
$BDGSV,5,3,18,148,52,342,41,188,70,352,41,159,18,045,41,160,52,026,41*6B
$BDGSV,5,4,18,169,79,184,41,170,24,147,41,175,35,317,41,178,55,006,41*67
$BDGSV,5,5,18,179,26,160,41,180,33,185,41,,,,,,,,*68
$GPGGA,000056.00,2813.3398552,N,11259.4855550,E,1,15,0.8,70.5093,M,-16.713,M,,*4D
